sex,age_at_current_charge,age_at_first_charge,p_charges,p_incarceration,p_probation,p_juv_fel_count,p_felprop_viol,p_murder,p_felassault,p_misdeassault,p_sex_offense,p_weapon,p_fta_two_year,p_fta_two_year_plus,current_violence,current_violence20,p_pending_charge,p_felony,p_misdemeanor,p_violence,total_convictions,p_arrest,p_property,p_traffic,p_drug,p_dui,p_domestic,p_voyeurism,p_fraud,p_stealing,p_trespass,six_month,one_year,three_year,five_year,charge_types,charge_rate,conviction_rate,incarceration_rate,general_two_year,general_six_month,drug_two_year,property_two_year,misdemeanor_two_year,felony_two_year,violent_two_year,drug_six_month,property_six_month,misdemeanor_six_month,felony_six_month,violent_six_month
1,26,18,14,1,3,0,0,0,0,1,0,0,0,0,0,0,8,0,5,1,5,3,0,0,1,0,0,0,0,0,0,1,1,1,1,3,1.5555555555555556,0.35714285714285715,0.07142857142857142,0,0,0,0,0,0,0,0,0,0,0,0
1,27,22,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,5,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,19,18,7,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,3,0,0,0,0,2,0,0,1,1,1,4,3.5,0.0,0.0,1,1,1,0,0,1,0,1,0,0,1,0
1,56,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.25,0.6666666666666666,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,26,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0
1,19,17,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0,0,3,2,0,0,1,1,3,1.3333333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,54,44,20,1,2,0,4,0,0,3,0,0,0,0,0,0,6,6,8,10,14,12,9,0,4,0,0,0,0,9,2,1,1,1,1,7,1.8181818181818181,0.7,0.05,1,0,0,1,0,1,1,0,0,0,0,0
1,21,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,1,6,7,3,0,1,0,0,0,0,1,2,0,1,1,1,5,2.75,0.5454545454545454,0.0,1,0,0,1,0,1,0,0,0,0,0,0
1,23,18,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0.5,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,35,28,7,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,3,2,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0.875,0.42857142857142855,0.14285714285714285,1,1,0,0,1,0,0,0,0,1,0,0
1,23,23,8,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0,2,3,2,3,3,0,2,0,0,0,0,3,1,1,1,1,1,6,8.0,0.25,0.125,0,0,0,0,0,0,0,0,0,0,0,0
0,42,41,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1,2.0,0.25,0.0,1,0,0,0,1,0,0,0,0,0,0,0
1,22,18,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,19,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,3,0,1,0,0,0,0,3,0,0,0,1,1,4,1.3333333333333333,0.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,20,15,1,0,0,2,0,2,1,0,0,2,1,1,0,8,1,6,1,7,6,3,0,5,0,0,0,0,1,1,1,1,1,1,8,3.75,0.4666666666666667,0.06666666666666667,1,0,0,0,1,0,0,0,0,0,0,0
1,19,18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,3,0,0,0,0,0,0,1,1,1,1,1,1.5,0.6666666666666666,0.3333333333333333,1,0,0,0,1,0,0,0,0,0,0,0
0,34,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1.5,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,26,18,16,1,6,0,0,0,0,0,0,0,0,0,0,0,11,3,9,0,12,12,1,0,6,0,0,0,0,1,1,1,1,1,1,4,1.7777777777777777,0.75,0.0625,1,1,0,0,1,0,0,0,0,1,0,0
1,21,15,9,0,1,0,0,0,0,0,0,2,0,0,0,0,3,1,1,0,3,3,0,0,5,0,0,0,0,0,0,0,0,1,1,2,1.2857142857142858,0.3333333333333333,0.0,1,0,1,0,1,0,0,0,0,0,0,0
1,23,17,14,1,2,0,1,0,1,3,0,0,0,0,0,0,4,2,4,5,6,7,2,0,0,0,0,0,0,2,1,1,1,1,1,7,2.0,0.42857142857142855,0.07142857142857142,1,1,0,0,1,0,1,0,0,1,0,1
1,29,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,0,3,0,0,0,0,0,0,1,1,1,1,1,0.8,0.75,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,27,19,14,0,2,0,0,0,0,0,0,0,1,0,0,0,6,1,8,0,9,8,1,0,7,0,0,0,0,0,1,1,1,1,1,3,1.5555555555555556,0.6428571428571429,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,24,20,9,0,1,0,1,0,0,0,0,2,0,0,0,0,0,2,3,1,5,4,1,0,3,0,0,0,0,1,0,0,0,0,1,6,1.8,0.5555555555555556,0.0,1,0,0,0,1,0,0,0,0,0,0,0
1,33,18,18,1,2,0,0,0,1,0,0,1,0,0,0,0,2,7,4,1,11,11,1,0,11,0,0,0,0,0,1,0,0,1,1,6,1.125,0.6111111111111112,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0
1,26,16,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.2727272727272727,0.0,0.0,1,1,0,0,0,1,1,0,0,0,1,1
1,42,29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,1,1,1,1,1,0.7142857142857143,0.0,0.0,1,1,0,0,1,0,0,0,0,1,0,0
1,27,23,14,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,4,2,4,5,2,0,4,0,0,0,0,2,0,0,0,1,1,5,2.8,0.2857142857142857,0.0,1,0,0,0,0,1,1,0,0,0,0,0
1,19,18,8,1,0,0,1,0,0,0,0,0,0,0,0,0,4,5,0,1,5,2,7,0,0,0,0,0,0,7,6,1,1,1,1,5,4.0,0.625,0.125,0,0,0,0,0,0,0,0,0,0,0,0
1,19,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0.6666666666666666,0.5,0.0,1,1,1,0,0,1,1,1,0,0,1,0
1,42,17,40,1,6,2,3,0,2,0,0,3,0,0,0,0,24,13,10,4,23,24,6,2,14,2,0,0,0,6,3,1,1,1,1,10,1.5384615384615385,0.575,0.025,0,0,0,0,0,0,0,0,0,0,0,0
1,28,18,15,0,1,0,1,0,0,1,0,0,0,0,0,0,8,3,4,2,7,9,1,0,7,0,0,0,0,1,0,0,0,0,1,6,1.3636363636363635,0.4666666666666667,0.0,1,0,1,0,0,1,0,0,0,0,0,0
1,22,18,9,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,2,4,2,3,5,0,3,0,0,0,0,5,1,0,0,0,1,6,1.8,0.2222222222222222,0.0,1,0,1,0,1,0,0,0,0,0,0,0
1,33,15,25,1,3,0,2,0,5,1,0,0,0,0,1,0,13,2,7,8,9,17,4,0,3,0,1,0,0,4,1,0,1,1,1,9,1.3157894736842106,0.36,0.04,0,0,0,0,0,0,0,0,0,0,0,0
1,50,23,33,1,5,0,2,0,5,3,0,1,0,0,1,0,32,11,6,12,17,12,7,0,8,2,0,0,0,4,2,0,0,0,0,10,1.1785714285714286,0.5151515151515151,0.030303030303030304,0,0,0,0,0,0,0,0,0,0,0,0
1,33,31,9,0,1,0,0,0,0,0,0,0,3,0,0,0,4,0,7,0,7,2,0,0,1,0,0,0,0,0,0,0,1,1,1,1,3.0,0.7777777777777778,0.0,1,0,0,0,1,0,0,0,0,0,0,0
1,31,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0.5,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,31,20,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,1,2,3,2,0,1,0,0,0,0,1,1,0,0,1,1,7,0.3333333333333333,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,22,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,1,1,1.3333333333333333,0.0,0.0,1,1,0,1,0,1,1,0,1,0,1,1
1,18,16,4,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.3333333333333333,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,28,20,16,0,1,0,2,0,0,0,0,0,0,0,1,0,13,3,3,6,6,5,12,0,1,0,0,0,0,9,5,0,0,0,0,6,1.7777777777777777,0.375,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,27,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,9,6,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1.2727272727272727,0.6428571428571429,0.0,1,0,0,0,0,1,0,0,0,0,0,0
1,18,18,6,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,1,1,1,1,3,6.0,0.0,0.16666666666666666,1,1,0,0,1,0,1,0,0,1,0,1
0,30,19,6,1,2,0,3,0,0,1,0,0,0,0,1,0,1,2,1,3,3,6,3,0,0,0,0,0,0,3,0,0,0,0,0,5,0.5,0.5,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
1,25,16,34,0,2,0,2,0,0,0,0,0,0,0,0,0,24,2,18,3,20,21,4,0,5,0,0,0,0,3,1,0,1,1,1,6,3.4,0.5882352941176471,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,22,3,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1.5,0.0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
1,60,47,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,4,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,0.375,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,34,18,35,0,3,0,1,0,1,4,0,0,0,0,1,0,19,1,18,9,19,24,13,0,0,0,0,0,0,2,11,1,1,1,1,7,2.0588235294117645,0.5428571428571428,0.0,1,1,0,1,1,0,1,0,1,1,0,1
1,22,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,2,2,0,0,6,0,0,0,0,0,0,0,0,1,1,1,2.5,0.2,0.0,1,0,1,0,1,0,0,0,0,0,0,0
1,28,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.6666666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,19,3,0,0,0,3,0,0,0,0,0,0,0,1,1,0,2,0,2,2,2,3,0,0,0,0,0,0,3,0,0,1,1,1,4,1.5,0.6666666666666666,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,29,21,8,1,0,0,2,0,0,0,0,1,0,0,0,0,4,3,2,1,5,3,2,0,0,1,0,0,0,2,0,0,0,0,0,6,0.8888888888888888,0.625,0.125,1,0,0,0,1,0,1,0,0,0,0,0
1,24,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,2,1,0,0,6,1,0,0,0,0,0,0,0,1,1,2,2.3333333333333335,0.2857142857142857,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,22,19,5,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,1,1,4,1.25,0.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0
0,39,39,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,1,1,1,2.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
1,20,19,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0
1,25,19,16,1,0,0,2,0,0,0,0,3,0,0,1,0,9,6,3,0,9,7,6,0,4,0,0,0,0,6,4,0,0,1,1,6,2.2857142857142856,0.5625,0.0625,0,0,0,0,0,0,0,0,0,0,0,0
1,43,41,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.6666666666666666,0.5,0.0,1,0,0,0,1,0,0,0,0,0,0,0
1,24,19,24,0,2,0,5,0,1,0,0,1,1,0,1,0,14,6,7,6,13,11,10,0,2,0,0,0,0,8,4,1,1,1,1,8,4.0,0.5416666666666666,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,18,10,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,0,4,4,0,0,6,0,0,0,0,0,0,1,1,1,1,1,2.5,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0
1,33,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,1,0,0,0,0,0,0,1,1,1,2,2.0,0.25,0.0,1,0,0,0,1,0,0,0,0,0,0,0
1,30,19,22,1,4,0,2,0,1,0,0,1,0,0,0,0,14,6,7,6,13,12,13,0,3,0,0,0,0,11,8,0,0,1,1,8,1.8333333333333333,0.5909090909090909,0.045454545454545456,1,1,0,0,1,0,1,0,0,1,0,0
1,33,29,5,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,5,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,40,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0.19047619047619047,0.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,19,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,3,0,0,0,0,0,0,3,2,1,1,1,1,4,1.0,0.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,37,18,25,1,3,0,2,0,1,1,0,0,0,0,1,0,13,4,7,2,11,14,5,0,8,1,0,0,0,4,3,0,0,1,1,9,1.25,0.44,0.04,0,0,0,0,0,0,0,0,0,0,0,0
1,32,17,23,1,1,3,1,0,1,0,0,0,0,0,0,0,15,8,2,6,10,16,2,0,12,0,0,0,0,1,1,0,0,0,1,7,1.4375,0.43478260869565216,0.043478260869565216,0,0,0,0,0,0,0,0,0,0,0,0
1,25,18,7,0,0,0,1,1,0,3,0,0,0,0,0,0,1,0,1,5,1,6,1,0,0,0,0,0,0,0,0,0,0,1,1,5,0.875,0.14285714285714285,0.0,1,0,0,0,1,0,1,0,0,0,0,0
1,42,18,21,0,4,0,0,0,0,2,0,0,0,0,1,0,6,1,11,3,13,15,2,1,5,0,0,0,0,1,2,1,1,1,1,7,0.84,0.6190476190476191,0.0,1,0,0,0,1,0,1,0,0,0,0,0
1,24,19,12,0,2,0,1,0,0,1,0,1,0,0,1,0,5,1,2,1,3,6,5,0,2,0,0,0,0,3,4,0,1,1,1,8,2.0,0.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,27,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,4,0,0,0,0,0,0,1,1,1,1,2.5,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,58,30,52,1,1,0,4,0,0,1,0,0,0,0,0,0,31,18,9,6,27,24,21,0,19,0,0,0,0,16,15,1,1,1,1,7,1.793103448275862,0.5192307692307693,0.019230769230769232,1,0,1,0,0,1,0,0,0,0,0,0
1,34,19,15,1,2,0,0,0,3,3,0,1,0,0,0,0,1,1,1,6,2,11,0,0,1,4,0,0,0,0,0,0,1,1,1,6,0.9375,0.13333333333333333,0.06666666666666667,1,1,0,0,1,0,1,0,0,1,0,1
0,28,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3.0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,45,24,9,0,2,0,0,0,0,0,0,0,0,0,1,0,2,2,4,1,6,4,1,0,3,0,0,0,0,1,0,0,0,0,1,4,0.4090909090909091,0.6666666666666666,0.0,1,1,0,0,0,1,1,0,0,0,1,1
0,29,28,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,35,30,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,2,0,0,0,0,0,0,0,1,1,1,1,0.5,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,20,7,1,1,0,1,0,0,1,0,0,1,0,1,0,5,1,4,1,5,4,1,0,1,0,0,0,0,1,0,1,1,1,1,6,2.3333333333333335,0.7142857142857143,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0
1,34,31,3,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.75,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,18,6,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3,1,3,2,0,0,2,0,0,0,0,0,0,1,1,1,1,4,2.0,0.5,0.0,1,0,1,0,1,0,0,0,0,0,0,0
1,32,21,4,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.3333333333333333,0.5,0.0,1,1,0,0,1,0,1,0,0,1,0,1
0,25,20,5,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2,2,3,2,1,0,1,0,0,0,0,1,0,1,1,1,1,6,0.8333333333333334,0.6,0.2,1,1,1,0,0,1,0,1,0,0,1,0
1,24,24,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,6,5,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2,7.0,0.7142857142857143,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,36,21,16,1,6,0,1,0,1,3,0,0,0,0,0,0,10,3,6,8,9,14,3,0,1,1,0,0,0,3,1,0,0,0,0,9,1.0,0.5625,0.0625,0,0,0,0,0,0,0,0,0,0,0,0
1,21,18,8,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,2,3,1,0,3,0,0,0,0,0,1,0,0,1,1,3,2.0,0.25,0.0,1,1,0,1,0,1,1,0,1,0,1,1
1,34,20,7,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,3,3,4,6,0,0,2,0,0,0,0,0,0,1,1,1,1,4,0.4666666666666667,0.5714285714285714,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0
1,27,18,28,1,2,0,0,0,0,0,0,1,0,0,0,0,26,6,15,0,21,13,0,0,6,1,0,0,0,0,0,0,1,1,1,3,2.8,0.75,0.03571428571428571,1,1,0,0,1,0,1,0,0,1,0,0
1,34,18,23,1,1,0,10,0,0,0,0,0,1,0,0,0,16,6,4,10,10,8,10,0,2,0,0,0,0,10,0,1,1,1,1,5,1.3529411764705883,0.43478260869565216,0.043478260869565216,1,0,0,0,1,0,0,0,0,0,0,0
0,36,36,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,6,0,0,0,0,0,0,1,1,1,1,1,7.0,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0
1,59,21,25,1,0,0,0,0,0,0,0,0,0,0,0,0,13,9,9,1,18,15,4,0,18,0,0,0,0,4,3,0,0,0,1,5,0.6410256410256411,0.72,0.04,0,0,0,0,0,0,0,0,0,0,0,0
1,28,23,11,0,1,0,0,0,1,3,0,0,0,0,1,0,5,0,5,4,5,4,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1.8333333333333333,0.45454545454545453,0.0,1,1,1,0,0,1,0,1,0,0,1,0
1,34,18,26,0,4,0,1,0,0,0,0,0,0,0,0,0,17,3,16,1,19,16,2,0,7,0,0,0,0,2,1,0,0,0,1,6,1.5294117647058822,0.7307692307692307,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,19,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,3,2.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,58,46,5,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,2,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0.38461538461538464,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0
1,27,18,16,0,3,0,0,0,0,1,0,0,0,0,0,0,6,3,6,1,9,10,0,0,11,0,0,0,0,0,0,0,0,1,1,3,1.6,0.5625,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,1,1,2,2.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,47,29,13,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,9,11,0,5,4,0,0,0,0,0,0,0,0,0,1,2,0.6842105263157895,0.6923076923076923,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,25,15,18,0,0,0,1,0,1,2,0,2,0,0,0,0,8,1,6,4,7,7,1,0,3,0,0,0,0,1,0,1,1,1,1,8,1.6363636363636365,0.3888888888888889,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,39,33,10,0,2,0,2,0,0,0,0,0,0,0,1,0,6,2,0,2,2,8,4,0,4,0,0,0,0,4,0,0,0,0,1,5,1.4285714285714286,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,18,17,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,1,1,1,1,1,1.5,0.3333333333333333,0.0,1,1,1,0,1,0,0,1,0,1,0,0
1,33,20,5,0,1,0,0,0,1,1,0,0,0,0,1,0,2,1,2,1,3,6,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0.35714285714285715,0.6,0.0,1,1,0,0,1,0,0,0,0,1,0,0
1,45,33,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,0,1,0,0,0,0,2,0,0,0,0,1,4,0.6923076923076923,0.1111111111111111,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,28,18,4,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.36363636363636365,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,39,18,15,1,1,0,1,0,0,0,0,0,0,0,0,0,7,3,5,1,8,9,1,0,6,1,0,0,0,1,0,1,1,1,1,6,0.6818181818181818,0.5333333333333333,0.06666666666666667,1,0,0,0,1,0,0,0,0,0,0,0
0,50,45,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,0,2,1,0,0,0,0,0,0,0,0,1,2,0.5,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,50,49,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,3,1.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,40,26,7,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,2,0,0,0,0,0,0,2,0,1,1,1,1,3,0.4666666666666667,0.14285714285714285,0.0,1,1,0,1,0,1,1,0,1,0,1,1
1,20,20,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,2,2.0,0.5,0.0,1,1,0,0,1,0,1,0,0,1,0,1
1,25,18,10,0,2,0,2,0,0,1,0,0,0,0,0,0,6,3,1,3,4,6,2,0,4,0,0,0,0,2,0,0,1,1,1,6,1.25,0.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,19,7,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,2,0,2,7,0,0,0,0,0,0,7,3,0,0,1,1,5,2.3333333333333335,0.0,0.0,1,1,1,0,0,1,0,1,0,0,1,0
1,21,19,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0.6666666666666666,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,29,18,7,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,5,6,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0.5833333333333334,0.7142857142857143,0.0,1,0,1,0,0,1,0,0,0,0,0,0
0,21,18,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.75,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,32,21,9,0,2,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,5,4,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0.75,0.5555555555555556,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,36,17,24,0,5,0,0,0,7,3,0,0,0,0,1,0,16,8,7,10,15,14,1,1,3,4,0,0,0,0,0,0,0,1,1,7,1.2,0.625,0.0,1,0,0,0,1,0,1,0,0,0,0,0
1,35,29,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,0,0,0,0,0,0,3,2,0,0,0,1,5,0.5714285714285714,0.5,0.0,1,0,0,0,0,1,1,0,0,0,0,0
1,39,25,6,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,3,5,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0.4,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,44,30,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.13333333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,32,21,20,1,5,0,5,0,0,2,0,0,0,0,1,0,13,5,6,8,11,18,10,0,1,0,0,0,0,10,2,0,0,0,1,7,1.6666666666666667,0.55,0.05,1,0,0,1,0,1,1,0,0,0,0,0
